x y z
     1.70000     -3.80000      1.76160
     1.80000     -3.80000      1.78113
     1.90000     -3.80000      1.77713
     2.00000     -3.80000      1.78858
     2.10000     -3.80000      1.80477
     2.20000     -3.80000      1.80560
     2.30000     -3.80000      1.82387
     2.40000     -3.80000      1.77688
     2.50000     -3.80000      1.74121
     2.60000     -3.80000      1.72887
     2.70000     -3.80000      1.73474
     2.80000     -3.80000      1.76886
     2.90000     -3.80000      1.72603
     3.00000     -3.80000      1.67455
     3.10000     -3.80000      1.63249
     3.20000     -3.80000      1.56041
     3.30000     -3.80000      1.57598
     3.40000     -3.80000      1.57728
     3.50000     -3.80000      1.56024
     3.60000     -3.80000      1.52688
     3.70000     -3.80000      1.49547
     3.80000     -3.80000      1.50950
     3.90000     -3.80000      1.54902
     4.00000     -3.80000      1.58193
     4.10000     -3.80000      1.53308
     4.20000     -3.80000      1.54083
     4.30000     -3.80000      1.58619
     4.40000     -3.80000      1.58641
     4.50000     -3.80000      1.50606
     4.60000     -3.80000      1.44340
     4.70000     -3.80000      1.45908
     4.80000     -3.80000      1.46206
     4.90000     -3.80000      1.48344
     5.00000     -3.80000      1.55997
     5.10000     -3.80000      1.65809
     5.20000     -3.80000      1.66504
     5.30000     -3.80000      1.66567
     5.40000     -3.80000      1.69513
     5.50000     -3.80000      1.74924
     5.60000     -3.80000      1.77413
     5.70000     -3.80000      1.83985
     5.80000     -3.80000      1.85142
     5.90000     -3.80000      1.84715
    -1.90000     -3.70000      1.53183
    -1.80000     -3.70000      1.55657
    -1.70000     -3.70000      1.58375
    -1.60000     -3.70000      1.60537
    -1.50000     -3.70000      1.64857
    -1.40000     -3.70000      1.67763
    -1.30000     -3.70000      1.68311
    -1.20000     -3.70000      1.67851
    -1.10000     -3.70000      1.67618
    -1.00000     -3.70000      1.68579
    -0.90000     -3.70000      1.66572
    -0.80000     -3.70000      1.66685
    -0.70000     -3.70000      1.66248
    -0.60000     -3.70000      1.65157
    -0.50000     -3.70000      1.66359
    -0.40000     -3.70000      1.65149
    -0.30000     -3.70000      1.61033
    -0.20000     -3.70000      1.61909
    -0.10000     -3.70000      1.58856
     0.00000     -3.70000      1.56743
     0.10000     -3.70000      1.53959
     0.20000     -3.70000      1.54171
     0.30000     -3.70000      1.55286
     0.40000     -3.70000      1.55742
     0.50000     -3.70000      1.55625
     0.60000     -3.70000      1.51269
     0.70000     -3.70000      1.55306
     0.80000     -3.70000      1.60043
     0.90000     -3.70000      1.64319
     1.00000     -3.70000      1.67286
     1.10000     -3.70000      1.69668
     1.20000     -3.70000      1.70792
     1.30000     -3.70000      1.69178
     1.40000     -3.70000      1.69883
     1.50000     -3.70000      1.70530
     1.60000     -3.70000      1.71365
     1.70000     -3.70000      1.72334
     1.80000     -3.70000      1.72866
     1.90000     -3.70000      1.76202
     2.00000     -3.70000      1.78281
     2.10000     -3.70000      1.79260
     2.20000     -3.70000      1.80523
     2.30000     -3.70000      1.82325
     2.40000     -3.70000      1.83260
     2.50000     -3.70000      1.80416
     2.60000     -3.70000      1.80449
     2.70000     -3.70000      1.79153
     2.80000     -3.70000      1.77743
     2.90000     -3.70000      1.69808
     3.00000     -3.70000      1.63249
     3.10000     -3.70000      1.58765
     3.20000     -3.70000      1.58761
     3.30000     -3.70000      1.62142
     3.40000     -3.70000      1.60297
     3.50000     -3.70000      1.56286
     3.60000     -3.70000      1.53555
     3.70000     -3.70000      1.53538
     3.80000     -3.70000      1.55934
     3.90000     -3.70000      1.59288
     4.00000     -3.70000      1.63018
     4.10000     -3.70000      1.55668
     4.20000     -3.70000      1.59344
     4.30000     -3.70000      1.63499
     4.40000     -3.70000      1.60136
     4.50000     -3.70000      1.54649
     4.60000     -3.70000      1.54978
     4.70000     -3.70000      1.52211
     4.80000     -3.70000      1.49133
     4.90000     -3.70000      1.50161
     5.00000     -3.70000      1.57972
     5.10000     -3.70000      1.63285
     5.20000     -3.70000      1.68502
     5.30000     -3.70000      1.71501
     5.40000     -3.70000      1.75804
     5.50000     -3.70000      1.79132
     5.60000     -3.70000      1.82877
     5.70000     -3.70000      1.84175
     5.80000     -3.70000      1.85422
     5.90000     -3.70000      1.85818
    -1.90000     -3.60000      1.51062
    -1.80000     -3.60000      1.55568
    -1.70000     -3.60000      1.56979
    -1.60000     -3.60000      1.59938
    -1.50000     -3.60000      1.62806
    -1.40000     -3.60000      1.63772
    -1.30000     -3.60000      1.66137
    -1.20000     -3.60000      1.68567
    -1.10000     -3.60000      1.70060
    -1.00000     -3.60000      1.69464
    -0.90000     -3.60000      1.68778
    -0.80000     -3.60000      1.69176
    -0.70000     -3.60000      1.68739
    -0.60000     -3.60000      1.67235
    -0.50000     -3.60000      1.67878
    -0.40000     -3.60000      1.67238
    -0.30000     -3.60000      1.66499
    -0.20000     -3.60000      1.64798
    -0.10000     -3.60000      1.61383
     0.00000     -3.60000      1.59956
     0.10000     -3.60000      1.56268
     0.20000     -3.60000      1.54722
     0.30000     -3.60000      1.54947
     0.40000     -3.60000      1.56091
     0.50000     -3.60000      1.56136
     0.60000     -3.60000      1.54268
     0.70000     -3.60000      1.52422
     0.80000     -3.60000      1.57601
     0.90000     -3.60000      1.62280
     1.00000     -3.60000      1.64705
     1.10000     -3.60000      1.68361
     1.20000     -3.60000      1.68232
     1.30000     -3.60000      1.67228
     1.40000     -3.60000      1.66489
     1.50000     -3.60000      1.67822
     1.60000     -3.60000      1.67578
     1.70000     -3.60000      1.70913
     1.80000     -3.60000      1.73569
     1.90000     -3.60000      1.78438
     2.00000     -3.60000      1.81696
     2.10000     -3.60000      1.82617
     2.20000     -3.60000      1.82832
     2.30000     -3.60000      1.85301
     2.40000     -3.60000      1.87441
     2.50000     -3.60000      1.87831
     2.60000     -3.60000      1.85721
     2.70000     -3.60000      1.84264
     2.80000     -3.60000      1.75049
     2.90000     -3.60000      1.68895
     3.00000     -3.60000      1.62635
     3.10000     -3.60000      1.63548
     3.20000     -3.60000      1.64527
     3.30000     -3.60000      1.64934
     3.40000     -3.60000      1.62978
     3.50000     -3.60000      1.58308
     3.60000     -3.60000      1.57659
     3.70000     -3.60000      1.56077
     3.80000     -3.60000      1.60128
     3.90000     -3.60000      1.63128
     4.00000     -3.60000      1.64705
     4.10000     -3.60000      1.59029
     4.20000     -3.60000      1.62858
     4.30000     -3.60000      1.67502
     4.40000     -3.60000      1.62918
     4.50000     -3.60000      1.57091
     4.60000     -3.60000      1.55744
     4.70000     -3.60000      1.49850
     4.80000     -3.60000      1.50991
     4.90000     -3.60000      1.53256
     5.00000     -3.60000      1.54740
     5.10000     -3.60000      1.58254
     5.20000     -3.60000      1.63127
     5.30000     -3.60000      1.68573
     5.40000     -3.60000      1.75730
     5.50000     -3.60000      1.77794
     5.60000     -3.60000      1.83611
     5.70000     -3.60000      1.87168
     5.80000     -3.60000      1.88156
     5.90000     -3.60000      1.89354
    -1.90000     -3.50000      1.52565
    -1.80000     -3.50000      1.55131
    -1.70000     -3.50000      1.57775
    -1.60000     -3.50000      1.59581
    -1.50000     -3.50000      1.60961
    -1.40000     -3.50000      1.61183
    -1.30000     -3.50000      1.64340
    -1.20000     -3.50000      1.66013
    -1.10000     -3.50000      1.66539
    -1.00000     -3.50000      1.66809
    -0.90000     -3.50000      1.68080
    -0.80000     -3.50000      1.70040
    -0.70000     -3.50000      1.70173
    -0.60000     -3.50000      1.69360
    -0.50000     -3.50000      1.69665
    -0.40000     -3.50000      1.70608
    -0.30000     -3.50000      1.70661
    -0.20000     -3.50000      1.67336
    -0.10000     -3.50000      1.63171
     0.00000     -3.50000      1.59454
     0.10000     -3.50000      1.58942
     0.20000     -3.50000      1.59046
     0.30000     -3.50000      1.57440
     0.40000     -3.50000      1.56807
     0.50000     -3.50000      1.56963
     0.60000     -3.50000      1.56792
     0.70000     -3.50000      1.52812
     0.80000     -3.50000      1.53497
     0.90000     -3.50000      1.58624
     1.00000     -3.50000      1.61799
     1.10000     -3.50000      1.64811
     1.20000     -3.50000      1.63784
     1.30000     -3.50000      1.64471
     1.40000     -3.50000      1.64463
     1.50000     -3.50000      1.66491
     1.60000     -3.50000      1.68758
     1.70000     -3.50000      1.70185
     1.80000     -3.50000      1.73456
     1.90000     -3.50000      1.78063
     2.00000     -3.50000      1.83340
     2.10000     -3.50000      1.84822
     2.20000     -3.50000      1.85821
     2.30000     -3.50000      1.86977
     2.40000     -3.50000      1.91466
     2.50000     -3.50000      1.93710
     2.60000     -3.50000      1.90090
     2.70000     -3.50000      1.82188
     2.80000     -3.50000      1.74506
     2.90000     -3.50000      1.67894
     3.00000     -3.50000      1.66680
     3.10000     -3.50000      1.69559
     3.20000     -3.50000      1.68735
     3.30000     -3.50000      1.66842
     3.40000     -3.50000      1.66255
     3.50000     -3.50000      1.65972
     3.60000     -3.50000      1.62511
     3.70000     -3.50000      1.61718
     3.80000     -3.50000      1.60081
     3.90000     -3.50000      1.68334
     4.00000     -3.50000      1.66311
     4.10000     -3.50000      1.65348
     4.20000     -3.50000      1.68069
     4.30000     -3.50000      1.66816
     4.40000     -3.50000      1.62406
     4.50000     -3.50000      1.58484
     4.60000     -3.50000      1.53777
     4.70000     -3.50000      1.52164
     4.80000     -3.50000      1.52000
     4.90000     -3.50000      1.52272
     5.00000     -3.50000      1.54955
     5.10000     -3.50000      1.57353
     5.20000     -3.50000      1.61004
     5.30000     -3.50000      1.66343
     5.40000     -3.50000      1.68697
     5.50000     -3.50000      1.73557
     5.60000     -3.50000      1.82562
     5.70000     -3.50000      1.86837
     5.80000     -3.50000      1.92211
     5.90000     -3.50000      1.93162
    -1.90000     -3.40000      1.51921
    -1.80000     -3.40000      1.53351
    -1.70000     -3.40000      1.53613
    -1.60000     -3.40000      1.54317
    -1.50000     -3.40000      1.57437
    -1.40000     -3.40000      1.60642
    -1.30000     -3.40000      1.63337
    -1.20000     -3.40000      1.62962
    -1.10000     -3.40000      1.63161
    -1.00000     -3.40000      1.65416
    -0.90000     -3.40000      1.68472
    -0.80000     -3.40000      1.70471
    -0.70000     -3.40000      1.71332
    -0.60000     -3.40000      1.71187
    -0.50000     -3.40000      1.71520
    -0.40000     -3.40000      1.74001
    -0.30000     -3.40000      1.73047
    -0.20000     -3.40000      1.67971
    -0.10000     -3.40000      1.62986
     0.00000     -3.40000      1.62218
     0.10000     -3.40000      1.61970
     0.20000     -3.40000      1.62200
     0.30000     -3.40000      1.59405
     0.40000     -3.40000      1.57997
     0.50000     -3.40000      1.57174
     0.60000     -3.40000      1.57989
     0.70000     -3.40000      1.56568
     0.80000     -3.40000      1.56452
     0.90000     -3.40000      1.55375
     1.00000     -3.40000      1.56645
     1.10000     -3.40000      1.59514
     1.20000     -3.40000      1.61875
     1.30000     -3.40000      1.63009
     1.40000     -3.40000      1.64921
     1.50000     -3.40000      1.68348
     1.60000     -3.40000      1.72725
     1.70000     -3.40000      1.77040
     1.80000     -3.40000      1.75961
     1.90000     -3.40000      1.80565
     2.00000     -3.40000      1.84759
     2.10000     -3.40000      1.87748
     2.20000     -3.40000      1.88932
     2.30000     -3.40000      1.90422
     2.40000     -3.40000      1.93477
     2.50000     -3.40000      1.97536
     2.60000     -3.40000      1.88601
     2.70000     -3.40000      1.81062
     2.80000     -3.40000      1.76055
     2.90000     -3.40000      1.69575
     3.00000     -3.40000      1.72636
     3.10000     -3.40000      1.72811
     3.20000     -3.40000      1.70195
     3.30000     -3.40000      1.69636
     3.40000     -3.40000      1.69677
     3.50000     -3.40000      1.69298
     3.60000     -3.40000      1.67605
     3.70000     -3.40000      1.69166
     3.80000     -3.40000      1.67189
     3.90000     -3.40000      1.71994
     4.00000     -3.40000      1.68636
     4.10000     -3.40000      1.68850
     4.20000     -3.40000      1.73612
     4.30000     -3.40000      1.68883
     4.40000     -3.40000      1.65064
     4.50000     -3.40000      1.62671
     4.60000     -3.40000      1.59069
     4.70000     -3.40000      1.58043
     4.80000     -3.40000      1.53786
     4.90000     -3.40000      1.52424
     5.00000     -3.40000      1.56174
     5.10000     -3.40000      1.57376
     5.20000     -3.40000      1.59138
     5.30000     -3.40000      1.61724
     5.40000     -3.40000      1.68583
     5.50000     -3.40000      1.74332
     5.60000     -3.40000      1.75782
     5.70000     -3.40000      1.81589
     5.80000     -3.40000      1.83298
     5.90000     -3.40000      1.89513
    -1.90000     -3.30000      1.49689
    -1.80000     -3.30000      1.51184
    -1.70000     -3.30000      1.53550
    -1.60000     -3.30000      1.55812
    -1.50000     -3.30000      1.55024
    -1.40000     -3.30000      1.59078
    -1.30000     -3.30000      1.60796
    -1.20000     -3.30000      1.62406
    -1.10000     -3.30000      1.65827
    -1.00000     -3.30000      1.65536
    -0.90000     -3.30000      1.68959
    -0.80000     -3.30000      1.71452
    -0.70000     -3.30000      1.73290
    -0.60000     -3.30000      1.73449
    -0.50000     -3.30000      1.74198
    -0.40000     -3.30000      1.75756
    -0.30000     -3.30000      1.73343
    -0.20000     -3.30000      1.67539
    -0.10000     -3.30000      1.63386
     0.00000     -3.30000      1.63874
     0.10000     -3.30000      1.64903
     0.20000     -3.30000      1.64257
     0.30000     -3.30000      1.61102
     0.40000     -3.30000      1.61054
     0.50000     -3.30000      1.59686
     0.60000     -3.30000      1.59786
     0.70000     -3.30000      1.60128
     0.80000     -3.30000      1.59935
     0.90000     -3.30000      1.58190
     1.00000     -3.30000      1.59008
     1.10000     -3.30000      1.57633
     1.20000     -3.30000      1.59683
     1.30000     -3.30000      1.64852
     1.40000     -3.30000      1.67863
     1.50000     -3.30000      1.71723
     1.60000     -3.30000      1.76439
     1.70000     -3.30000      1.80381
     1.80000     -3.30000      1.81061
     1.90000     -3.30000      1.82362
     2.00000     -3.30000      1.83442
     2.10000     -3.30000      1.85632
     2.20000     -3.30000      1.88089
     2.30000     -3.30000      1.89572
     2.40000     -3.30000      1.91745
     2.50000     -3.30000      1.94678
     2.60000     -3.30000      1.89601
     2.70000     -3.30000      1.83117
     2.80000     -3.30000      1.76388
     2.90000     -3.30000      1.74000
     3.00000     -3.30000      1.77669
     3.10000     -3.30000      1.73115
     3.20000     -3.30000      1.71076
     3.30000     -3.30000      1.72694
     3.40000     -3.30000      1.71775
     3.50000     -3.30000      1.70489
     3.60000     -3.30000      1.73662
     3.70000     -3.30000      1.76716
     3.80000     -3.30000      1.75345
     3.90000     -3.30000      1.77379
     4.00000     -3.30000      1.75974
     4.10000     -3.30000      1.76807
     4.20000     -3.30000      1.75633
     4.30000     -3.30000      1.70797
     4.40000     -3.30000      1.70248
     4.50000     -3.30000      1.67840
     4.60000     -3.30000      1.64761
     4.70000     -3.30000      1.59680
     4.80000     -3.30000      1.53997
     4.90000     -3.30000      1.54470
     5.00000     -3.30000      1.58251
     5.10000     -3.30000      1.58466
     5.20000     -3.30000      1.64629
     5.30000     -3.30000      1.66193
     5.40000     -3.30000      1.68425
     5.50000     -3.30000      1.69048
     5.60000     -3.30000      1.75791
     5.70000     -3.30000      1.81123
     5.80000     -3.30000      1.85452
     5.90000     -3.30000      1.90390
    -1.90000     -3.20000      1.54351
    -1.80000     -3.20000      1.55370
    -1.70000     -3.20000      1.57768
    -1.60000     -3.20000      1.59573
    -1.50000     -3.20000      1.59804
    -1.40000     -3.20000      1.57956
    -1.30000     -3.20000      1.60993
    -1.20000     -3.20000      1.64456
    -1.10000     -3.20000      1.67970
    -1.00000     -3.20000      1.68342
    -0.90000     -3.20000      1.68746
    -0.80000     -3.20000      1.72621
    -0.70000     -3.20000      1.74437
    -0.60000     -3.20000      1.75639
    -0.50000     -3.20000      1.76665
    -0.40000     -3.20000      1.78634
    -0.30000     -3.20000      1.75337
    -0.20000     -3.20000      1.68696
    -0.10000     -3.20000      1.64953
     0.00000     -3.20000      1.66066
     0.10000     -3.20000      1.68670
     0.20000     -3.20000      1.66929
     0.30000     -3.20000      1.64113
     0.40000     -3.20000      1.62755
     0.50000     -3.20000      1.62861
     0.60000     -3.20000      1.63414
     0.70000     -3.20000      1.64721
     0.80000     -3.20000      1.64303
     0.90000     -3.20000      1.63929
     1.00000     -3.20000      1.63441
     1.10000     -3.20000      1.58437
     1.20000     -3.20000      1.62117
     1.30000     -3.20000      1.67137
     1.40000     -3.20000      1.69914
     1.50000     -3.20000      1.73284
     1.60000     -3.20000      1.74903
     1.70000     -3.20000      1.78818
     1.80000     -3.20000      1.78912
     1.90000     -3.20000      1.81570
     2.00000     -3.20000      1.84010
     2.10000     -3.20000      1.85094
     2.20000     -3.20000      1.85762
     2.30000     -3.20000      1.87293
     2.40000     -3.20000      1.89991
     2.50000     -3.20000      1.93264
     2.60000     -3.20000      1.89009
     2.70000     -3.20000      1.84003
     2.80000     -3.20000      1.80097
     2.90000     -3.20000      1.77918
     3.00000     -3.20000      1.80896
     3.10000     -3.20000      1.78526
     3.20000     -3.20000      1.76093
     3.30000     -3.20000      1.74688
     3.40000     -3.20000      1.74106
     3.50000     -3.20000      1.75953
     3.60000     -3.20000      1.79079
     3.70000     -3.20000      1.83322
     3.80000     -3.20000      1.80454
     3.90000     -3.20000      1.74848
     4.00000     -3.20000      1.74611
     4.10000     -3.20000      1.72131
     4.20000     -3.20000      1.69417
     4.30000     -3.20000      1.66511
     4.40000     -3.20000      1.64356
     4.50000     -3.20000      1.65043
     4.60000     -3.20000      1.60470
     4.70000     -3.20000      1.54730
     4.80000     -3.20000      1.56410
     4.90000     -3.20000      1.59270
     5.00000     -3.20000      1.60203
     5.10000     -3.20000      1.63012
     5.20000     -3.20000      1.62959
     5.30000     -3.20000      1.63592
     5.40000     -3.20000      1.70112
     5.50000     -3.20000      1.75914
     5.60000     -3.20000      1.78128
     5.70000     -3.20000      1.82798
     5.80000     -3.20000      1.89031
     5.90000     -3.20000      1.93238
    -1.90000     -3.10000      1.54069
    -1.80000     -3.10000      1.57918
    -1.70000     -3.10000      1.61622
    -1.60000     -3.10000      1.63965
    -1.50000     -3.10000      1.63560
    -1.40000     -3.10000      1.60630
    -1.30000     -3.10000      1.63870
    -1.20000     -3.10000      1.65410
    -1.10000     -3.10000      1.68784
    -1.00000     -3.10000      1.72175
    -0.90000     -3.10000      1.69010
    -0.80000     -3.10000      1.74315
    -0.70000     -3.10000      1.76490
    -0.60000     -3.10000      1.78184
    -0.50000     -3.10000      1.79017
    -0.40000     -3.10000      1.79722
    -0.30000     -3.10000      1.77356
    -0.20000     -3.10000      1.70374
    -0.10000     -3.10000      1.67010
     0.00000     -3.10000      1.68254
     0.10000     -3.10000      1.69765
     0.20000     -3.10000      1.67152
     0.30000     -3.10000      1.67215
     0.40000     -3.10000      1.64141
     0.50000     -3.10000      1.63774
     0.60000     -3.10000      1.65979
     0.70000     -3.10000      1.67939
     0.80000     -3.10000      1.66373
     0.90000     -3.10000      1.66015
     1.00000     -3.10000      1.62320
     1.10000     -3.10000      1.60664
     1.20000     -3.10000      1.60581
     1.30000     -3.10000      1.65082
     1.40000     -3.10000      1.69436
     1.50000     -3.10000      1.72427
     1.60000     -3.10000      1.72164
     1.70000     -3.10000      1.73945
     1.80000     -3.10000      1.77010
     1.90000     -3.10000      1.80316
     2.00000     -3.10000      1.84558
     2.10000     -3.10000      1.85416
     2.20000     -3.10000      1.85813
     2.30000     -3.10000      1.87186
     2.40000     -3.10000      1.89949
     2.50000     -3.10000      1.93001
     2.60000     -3.10000      1.90915
     2.70000     -3.10000      1.85908
     2.80000     -3.10000      1.85682
     2.90000     -3.10000      1.83439
     3.00000     -3.10000      1.87184
     3.10000     -3.10000      1.84908
     3.20000     -3.10000      1.81635
     3.30000     -3.10000      1.79398
     3.40000     -3.10000      1.78059
     3.50000     -3.10000      1.82457
     3.60000     -3.10000      1.81415
     3.70000     -3.10000      1.78990
     3.80000     -3.10000      1.76541
     3.90000     -3.10000      1.74785
     4.00000     -3.10000      1.70561
     4.10000     -3.10000      1.67860
     4.20000     -3.10000      1.63830
     4.30000     -3.10000      1.60767
     4.40000     -3.10000      1.61479
     4.50000     -3.10000      1.57871
     4.60000     -3.10000      1.56179
     4.70000     -3.10000      1.57393
     4.80000     -3.10000      1.58633
     4.90000     -3.10000      1.61425
     5.00000     -3.10000      1.64938
     5.10000     -3.10000      1.68426
     5.20000     -3.10000      1.69561
     5.30000     -3.10000      1.69799
     5.40000     -3.10000      1.69338
     5.50000     -3.10000      1.75256
     5.60000     -3.10000      1.82240
     5.70000     -3.10000      1.87000
     5.80000     -3.10000      1.92216
     5.90000     -3.10000      1.95123
    -1.90000     -3.00000      1.52944
    -1.80000     -3.00000      1.55719
    -1.70000     -3.00000      1.60986
    -1.60000     -3.00000      1.65356
    -1.50000     -3.00000      1.67336
    -1.40000     -3.00000      1.65311
    -1.30000     -3.00000      1.62271
    -1.20000     -3.00000      1.68091
    -1.10000     -3.00000      1.69302
    -1.00000     -3.00000      1.73838
    -0.90000     -3.00000      1.73088
    -0.80000     -3.00000      1.74172
    -0.70000     -3.00000      1.77720
    -0.60000     -3.00000      1.80770
    -0.50000     -3.00000      1.81909
    -0.40000     -3.00000      1.81055
    -0.30000     -3.00000      1.77517
    -0.20000     -3.00000      1.71364
    -0.10000     -3.00000      1.71070
     0.00000     -3.00000      1.69766
     0.10000     -3.00000      1.71244
     0.20000     -3.00000      1.68017
     0.30000     -3.00000      1.68783
     0.40000     -3.00000      1.65981
     0.50000     -3.00000      1.65835
     0.60000     -3.00000      1.67403
     0.70000     -3.00000      1.70928
     0.80000     -3.00000      1.69478
     0.90000     -3.00000      1.67157
     1.00000     -3.00000      1.63610
     1.10000     -3.00000      1.62228
     1.20000     -3.00000      1.60195
     1.30000     -3.00000      1.63930
     1.40000     -3.00000      1.67196
     1.50000     -3.00000      1.69760
     1.60000     -3.00000      1.70624
     1.70000     -3.00000      1.75448
     1.80000     -3.00000      1.78884
     1.90000     -3.00000      1.79949
     2.00000     -3.00000      1.81844
     2.10000     -3.00000      1.85319
     2.20000     -3.00000      1.86341
     2.30000     -3.00000      1.88413
     2.40000     -3.00000      1.90708
     2.50000     -3.00000      1.93342
     2.60000     -3.00000      1.94622
     2.70000     -3.00000      1.90480
     2.80000     -3.00000      1.90035
     2.90000     -3.00000      1.89412
     3.00000     -3.00000      1.89924
     3.10000     -3.00000      1.86439
     3.20000     -3.00000      1.83995
     3.30000     -3.00000      1.83737
     3.40000     -3.00000      1.81380
     3.50000     -3.00000      1.82115
     3.60000     -3.00000      1.78431
     3.70000     -3.00000      1.74846
     3.80000     -3.00000      1.74193
     3.90000     -3.00000      1.71401
     4.00000     -3.00000      1.68478
     4.10000     -3.00000      1.64726
     4.20000     -3.00000      1.62495
     4.30000     -3.00000      1.65699
     4.40000     -3.00000      1.66576
     4.50000     -3.00000      1.62028
     4.60000     -3.00000      1.57314
     4.70000     -3.00000      1.62289
     4.80000     -3.00000      1.62837
     4.90000     -3.00000      1.68009
     5.00000     -3.00000      1.71920
     5.10000     -3.00000      1.74381
     5.20000     -3.00000      1.75660
     5.30000     -3.00000      1.77224
     5.40000     -3.00000      1.76550
     5.50000     -3.00000      1.78377
     5.60000     -3.00000      1.84455
     5.70000     -3.00000      1.90981
     5.80000     -3.00000      1.91068
     5.90000     -3.00000      1.91399
    -1.90000     -2.90000      1.58406
    -1.80000     -2.90000      1.58841
    -1.70000     -2.90000      1.58148
    -1.60000     -2.90000      1.62614
    -1.50000     -2.90000      1.67446
    -1.40000     -2.90000      1.69213
    -1.30000     -2.90000      1.66465
    -1.20000     -2.90000      1.67086
    -1.10000     -2.90000      1.73059
    -1.00000     -2.90000      1.75934
    -0.90000     -2.90000      1.77676
    -0.80000     -2.90000      1.76775
    -0.70000     -2.90000      1.76170
    -0.60000     -2.90000      1.81338
    -0.50000     -2.90000      1.84209
    -0.40000     -2.90000      1.82943
    -0.30000     -2.90000      1.77572
    -0.20000     -2.90000      1.72934
    -0.10000     -2.90000      1.72189
     0.00000     -2.90000      1.72100
